0, 0, Header, 1, 4, 480
1, 0, Start_track
1, 0, Title_t, "Let It Go"
1, 0, Key_signature, -4, "major"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 882353
1, 65280, Time_signature, 2, 2, 24, 8
1, 66240, Time_signature, 4, 2, 24, 8
1, 98880, Time_signature, 2, 2, 24, 8
1, 99840, Time_signature, 4, 2, 24, 8
1, 99840, End_track
2, 0, Start_track
2, 0, Program_c, 0, 0
2, 0, Instrument_name_t, "Piano"
2, 7560, Note_on_c, 0, 60, 127
2, 7668, Note_off_c, 0, 60, 0
2, 7680, Note_on_c, 0, 60, 127
2, 7896, Note_off_c, 0, 60, 0
2, 7920, Note_on_c, 0, 60, 127
2, 8136, Note_off_c, 0, 60, 0
2, 8160, Note_on_c, 0, 60, 127
2, 8376, Note_off_c, 0, 60, 0
2, 8400, Note_on_c, 0, 60, 127
2, 8508, Note_off_c, 0, 60, 0
2, 8520, Note_on_c, 0, 60, 127
2, 8628, Note_off_c, 0, 60, 0
2, 8640, Note_on_c, 0, 60, 127
2, 8748, Note_off_c, 0, 60, 0
2, 8760, Note_on_c, 0, 58, 127
2, 8868, Note_off_c, 0, 58, 0
2, 8880, Note_on_c, 0, 56, 127
2, 8988, Note_off_c, 0, 56, 0
2, 9000, Note_on_c, 0, 56, 127
2, 9324, Note_off_c, 0, 56, 0
2, 9360, Note_on_c, 0, 56, 127
2, 9468, Note_off_c, 0, 56, 0
2, 9480, Note_on_c, 0, 58, 127
2, 9588, Note_off_c, 0, 58, 0
2, 9600, Note_on_c, 0, 58, 127
2, 9708, Note_off_c, 0, 58, 0
2, 9720, Note_on_c, 0, 58, 127
2, 10152, Note_off_c, 0, 58, 0
2, 10200, Note_on_c, 0, 56, 127
2, 10308, Note_off_c, 0, 56, 0
2, 10320, Note_on_c, 0, 55, 127
2, 10428, Note_off_c, 0, 55, 0
2, 10440, Note_on_c, 0, 53, 127
2, 10986, Note_off_c, 0, 53, 0
2, 11400, Note_on_c, 0, 60, 127
2, 11508, Note_off_c, 0, 60, 0
2, 11520, Note_on_c, 0, 60, 127
2, 11628, Note_off_c, 0, 60, 0
2, 11640, Note_on_c, 0, 60, 127
2, 11748, Note_off_c, 0, 60, 0
2, 11760, Note_on_c, 0, 60, 127
2, 11868, Note_off_c, 0, 60, 0
2, 11880, Note_on_c, 0, 60, 127
2, 12204, Note_off_c, 0, 60, 0
2, 12240, Note_on_c, 0, 63, 127
2, 12348, Note_off_c, 0, 63, 0
2, 12360, Note_on_c, 0, 63, 127
2, 12480, Note_off_c, 0, 63, 0
2, 12480, Note_on_c, 0, 60, 127
2, 12600, Note_off_c, 0, 60, 0
2, 12600, Note_on_c, 0, 60, 127
2, 12924, Note_off_c, 0, 60, 0
2, 13200, Note_on_c, 0, 58, 127
2, 13308, Note_off_c, 0, 58, 0
2, 13320, Note_on_c, 0, 58, 127
2, 13428, Note_off_c, 0, 58, 0
2, 13440, Note_on_c, 0, 58, 127
2, 13548, Note_off_c, 0, 58, 0
2, 13560, Note_on_c, 0, 60, 127
2, 13884, Note_off_c, 0, 60, 0
2, 14040, Note_on_c, 0, 58, 127
2, 14148, Note_off_c, 0, 58, 0
2, 14160, Note_on_c, 0, 56, 127
2, 14268, Note_off_c, 0, 56, 0
2, 14280, Note_on_c, 0, 58, 127
2, 14604, Note_off_c, 0, 58, 0
2, 15600, Note_on_c, 0, 60, 127
2, 15708, Note_off_c, 0, 60, 0
2, 15720, Note_on_c, 0, 60, 127
