0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Beethoven Sonata No. 8 in C minor ""Pathetique"""
1, 0, Title_t, "1. Movement"
1, 0, Copyright_t, "Copyright © 2003 by Bernd Krueger "
1, 0, Text_t, "Ludwig van Beethoven"
1, 0, Text_t, "Grave"
1, 0, Text_t, "Fertiggestellt am  30.12.2003\012"
1, 0, Text_t, "Update am  15.12.2011  Fehlerkorrektur, Einfügen eines Pedal Tracks\012"
1, 0, Text_t, "Update am 15.5.2012\012"
1, 0, Text_t, "Dauer: 9:22 Minuten\012"
1, 0, SMPTE_offset, 96, 0, 3, 0, 0
1, 0, Time_signature, 4, 1, 48, 8
1, 0, Key_signature, -3, "major"
1, 0, Tempo, 1500000
1, 0, Marker_t, "Grave"
1, 0, Program_c, 0, 1
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Note_on_c, 0, 51, 79
1, 0, Note_on_c, 0, 55, 79
1, 0, Note_on_c, 0, 60, 93
1, 0, Control_c, 0, 91, 127
1, 0, Text_t, "bdca426d104a26ac9dcb070447587523"
1, 0, Program_c, 0, 1
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Note_on_c, 0, 36, 70
1, 0, Note_on_c, 0, 39, 70
1, 0, Note_on_c, 0, 43, 70
1, 0, Note_on_c, 0, 48, 81
1, 0, Control_c, 0, 64, 0
1, 1320, Note_on_c, 0, 48, 0
1, 1320, Note_on_c, 0, 39, 0
1, 1320, Note_on_c, 0, 55, 0
1, 1320, Note_on_c, 0, 60, 0
1, 1320, Note_on_c, 0, 51, 0
1, 1320, Note_on_c, 0, 43, 0
1, 1320, Note_on_c, 0, 36, 0
1, 1320, Note_on_c, 0, 55, 40
1, 1320, Note_on_c, 0, 60, 47
1, 1320, Note_on_c, 0, 51, 36
1, 1440, Note_on_c, 0, 51, 0
1, 1440, Note_on_c, 0, 60, 0
1, 1440, Note_on_c, 0, 55, 0
1, 1440, Note_on_c, 0, 55, 42
1, 1440, Note_on_c, 0, 59, 42
1, 1440, Note_on_c, 0, 62, 50
1, 1440, Note_on_c, 0, 50, 41
1, 1800, Tempo, 1764706
