0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Sonate Op. 10 No. 1 2. Satz"
1, 0, Copyright_t, "Copyright © 2008 by Bernd Krueger"
1, 0, Text_t, "Ludwig van Beethoven"
1, 0, Text_t, "Adagio molto"
1, 0, Text_t, "Erstellt: 6.12.2008\012"
1, 0, Text_t, "Update: 6.5.2012\012"
1, 0, Text_t, "Dauer:  6:32 Minuten\012"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -4, "major"
1, 0, Tempo, 875912
1, 0, Program_c, 0, 0
1, 0, Note_on_c, 0, 60, 42
1, 0, Note_on_c, 0, 68, 50
1, 0, Program_c, 0, 0
1, 0, Note_on_c, 0, 44, 27
1, 0, Note_on_c, 0, 51, 27
1, 0, Note_on_c, 0, 56, 32
1, 0, Program_c, 0, 0
1, 57, Control_c, 0, 64, 127
1, 720, Tempo, 944882
1, 720, Note_on_c, 0, 68, 0
1, 720, Note_on_c, 0, 70, 50
1, 780, Note_on_c, 0, 70, 0
1, 780, Note_on_c, 0, 68, 46
1, 840, Note_on_c, 0, 68, 0
1, 840, Note_on_c, 0, 67, 46
1, 900, Note_on_c, 0, 67, 0
1, 900, Note_on_c, 0, 68, 46
1, 960, Tempo, 869565
1, 960, Note_on_c, 0, 68, 0
1, 960, Note_on_c, 0, 51, 0
1, 960, Note_on_c, 0, 60, 0
1, 960, Note_on_c, 0, 44, 0
1, 960, Note_on_c, 0, 56, 0
1, 960, Note_on_c, 0, 72, 54
1, 960, Note_on_c, 0, 61, 45
1, 960, Note_on_c, 0, 43, 24
1, 960, Note_on_c, 0, 51, 24
1, 960, Note_on_c, 0, 55, 29
1, 974, Control_c, 0, 64, 0
1, 1038, Control_c, 0, 64, 127
1, 1680, Tempo, 909091
1, 1680, Note_on_c, 0, 72, 0
1, 1680, Note_on_c, 0, 70, 45
1, 1920, Tempo, 888889
1, 1920, Note_on_c, 0, 70, 0
1, 1920, Note_on_c, 0, 55, 0
1, 1920, Note_on_c, 0, 61, 0
1, 1920, Note_on_c, 0, 43, 0
1, 1920, Note_on_c, 0, 51, 0
1, 1920, Note_on_c, 0, 60, 42
