0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Klaviersonate No. 5 -  1. Satz"
1, 0, Copyright_t, "Copyright © 2008 by Bernd Krueger"
1, 0, Text_t, "Ludwig van Beethoven"
1, 0, Text_t, "Allegro molto e con brio"
1, 0, Text_t, "Erstellt: 16.11.2008\012"
1, 0, Text_t, "Update am 2.5.2012\012"
1, 0, Text_t, "Dauer: 6:31 Minuten\012"
1, 0, Time_signature, 3, 2, 24, 8
1, 0, Key_signature, -3, "major"
1, 0, Tempo, 327297
1, 0, Marker_t, "Teil1"
1, 0, Program_c, 0, 0
1, 0, Note_on_c, 0, 63, 69
1, 0, Note_on_c, 0, 67, 69
1, 0, Note_on_c, 0, 72, 82
1, 0, Program_c, 0, 0
1, 0, Note_on_c, 0, 60, 70
1, 0, Note_on_c, 0, 55, 59
1, 0, Note_on_c, 0, 51, 59
1, 0, Note_on_c, 0, 48, 59
1, 0, Program_c, 0, 0
1, 156, Control_c, 0, 64, 127
1, 720, Note_on_c, 0, 48, 0
1, 720, Note_on_c, 0, 55, 0
1, 720, Note_on_c, 0, 67, 0
1, 720, Note_on_c, 0, 72, 0
1, 720, Note_on_c, 0, 63, 0
1, 720, Note_on_c, 0, 51, 0
1, 720, Note_on_c, 0, 60, 0
1, 840, Note_on_c, 0, 67, 70
1, 960, Tempo, 318302
1, 960, Note_on_c, 0, 67, 0
1, 960, Note_on_c, 0, 75, 78
1, 1320, Note_on_c, 0, 75, 0
1, 1320, Note_on_c, 0, 72, 70
1, 1440, Note_on_c, 0, 72, 0
1, 1440, Note_on_c, 0, 79, 79
1, 1800, Note_on_c, 0, 79, 0
1, 1800, Note_on_c, 0, 75, 70
1, 1920, Note_on_c, 0, 75, 0
1, 1920, Note_on_c, 0, 84, 79
1, 2280, Tempo, 353753
1, 2280, Note_on_c, 0, 84, 0
1, 2280, Note_on_c, 0, 79, 70
1, 2400, Tempo, 327297
1, 2400, Note_on_c, 0, 79, 0
1, 2400, Note_on_c, 0, 87, 84
1, 2421, Control_c, 0, 64, 0
1, 2520, Note_on_c, 0, 87, 0
1, 2880, Note_on_c, 0, 87, 84
